id,Unnamed: 0,product,brand,meta_brand,image,category_1,category_2,category_3,category_4
780516,332,Arla Organic Full Cream Milk 1 L,Arla,,https://c.alfagift.id/product/1/1_A7805160002167_20230719180312997_base.jpg,Minuman,Produk Olahan Susu,Susu Cair,
663978,333,Aroma Slim Rokok 16 Batang,AROMA,,https://c.alfagift.id/product/1/1_A6639780001022_20210915190541755_base.jpg,Lifestyle,Rokok & Korek,,
794068,334,Aroma Mile Rokok 16 Batang,AROMA,,https://c.alfagift.id/product/1/1_A7940680002167_20230420112009402_base.jpg,Lifestyle,Rokok & Korek,,
799032,335,Aroma Bold Rokok 16 Batang,AROMA,,https://c.alfagift.id/product/1/1_A7990320002167_20230811144504970_base.jpg,Lifestyle,Rokok & Korek,,
766622,336,Aroma Bold Rokok 12 Batang,AROMA,,https://c.alfagift.id/product/1/1_A7666220001104_20210915184709830_base.jpg,Lifestyle,Rokok & Korek,,
810929,337,ARVA Crispy Tempe Snack Himalayan Salt Basil 100 g ,ARVA,,https://c.alfagift.id/product/1/1_A8109290002167_20240429132027386_base.jpg,Makanan,Makanan Ringan,Keripik & Kerupuk,
810930,338,ARVA Crispy Tempe Snack Honey Butter 100 g ,ARVA,,https://c.alfagift.id/product/1/1_A8109300002167_20240429132008459_base.jpg,Makanan,Makanan Ringan,Keripik & Kerupuk,
810932,339,ARVA Crispy Tempe Snack Truffle 100 g ,ARVA,,https://c.alfagift.id/product/1/1_A8109320002167_20240429132056146_base.jpg,Makanan,Makanan Ringan,Keripik & Kerupuk,
810931,340,ARVA Crispy Tempe Snack Mala 100 g ,ARVA,,https://c.alfagift.id/product/1/1_A8109310002167_20240429132040908_base.jpg,Makanan,Makanan Ringan,Keripik & Kerupuk,
783137,341,Asahi Sarden Tomat Kaleng 155 g,Asahi,"Jual, Beli, Asahi, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7831370002167_20220916104025720_base.jpg,Produk Segar & Beku,Makanan Kemasan,Makanan Laut Kemasan,
783136,342,Asahi Sarden Pedas Kaleng 155 g,Asahi,"Jual, Beli, Asahi, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7831360002167_20220916104039256_base.jpg,Produk Segar & Beku,Makanan Kemasan,Makanan Laut Kemasan,
785047,343,Asepso Antiseptic Sabun Mandi Batang 3 x 80 g ,Asepso,"Sabun Asepso, Sabun Mandi Antiseptik, Sabun Asepso untuk Jerawat, Harga Sabun Asepso, Sabun Mandi Asepso, Produk Skin Care",https://c.alfagift.id/product/1/1_A7850470002167_20221107114347843_base.jpg,Personal Care,Perawatan Tubuh,Sabun Mandi,
14126,344,Asepso Sabun Mandi Batang Antiseptic 80 g,Asepso,"Sabun Asepso, Sabun Mandi Antiseptik, Sabun Asepso untuk Jerawat, Harga Sabun Asepso, Sabun Mandi Asepso, Produk Skin Care",https://c.alfagift.id/product/1/_a_1_a12680002511_0_base.jpg,Personal Care,Perawatan Tubuh,Sabun Mandi,
779449,345,Ashitaki Mi Shirataki Instan Goreng Ala Jepang 68 g,Ashitaki,,https://c.alfagift.id/product/1/1_A7794490002167_20230719150828745_base.jpg,Makanan,Makanan Instan,Mie & Bihun Instan,
779448,346,Ashitaki Mi Shirataki Instan Rebus Kari Ayam 75 g ,Ashitaki,,https://c.alfagift.id/product/1/1_A7794480002167_20230719150558067_base.jpg,Makanan,Makanan Instan,Mie & Bihun Instan,
779453,347,Ashitaki Mi Shirataki Instan Goreng Original 75 g,Ashitaki,,https://c.alfagift.id/product/1/1_A7794530002167_20230719151716019_base.jpg,Makanan,Makanan Instan,Mie & Bihun Instan,
779452,348,Ashitaki Minuman Kopi Creamy Latte Cokelat 120 g ,Ashitaki,,https://c.alfagift.id/product/1/1_A7794520002167_20230719151458548_base.jpg,Minuman,Minuman Instan,Minuman Instan Lainnya,
779455,349,Ashitaki Minuman Kopi Creamy Latte Matcha 120 g,Ashitaki,,https://c.alfagift.id/product/1/1_A7794550002167_20230719151906627_base.jpg,Minuman,Minuman Instan,Minuman Instan Lainnya,
779456,350,Ashitaki Mi Shirataki Instan Kuah Soto 69 g,Ashitaki,,https://c.alfagift.id/product/1/1_A7794560002167_20230719152153065_base.jpg,Makanan,Makanan Instan,Mie & Bihun Instan,
779451,351,Ashitaki Minuman Kopi Creamy Latte Original 120 g,Ashitaki,,https://c.alfagift.id/product/1/1_A7794510002167_20230719151222194_base.jpg,Minuman,Minuman Instan,Minuman Instan Lainnya,
779446,352,Ashitaki Mi Shirataki Instan Kuah Tomyum 73 g,Ashitaki,,https://c.alfagift.id/product/1/1_A7794460002167_20230719141150449_base.jpg,Makanan,Makanan Instan,Mie & Bihun Instan,
800289,353,Asli Bumbu Rujak Bali 320 ml,ASLI,"Jual, Beli, ASLI, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A8002890002167_20230911150115254_base.jpg,Kebutuhan Dapur,Bahan Masakan,Bumbu & Pelengkap Masakan,Saus & Sambal
769431,354,ASPPOBA Keciput 150 g,ASPPOBA,,https://c.alfagift.id/product/1/1_A7694310001001_202108051417010140_base.jpg,Makanan,Makanan Ringan,Makanan Ringan Lainnya,
756051,355,ASPPOBA Bolu Kreezz 130 g ,ASPPOBA,,https://c.alfagift.id/product/1/1_A7560510001001_20201119103845949_base.jpg,Makanan,"Roti, Selai, & Sereal",Roti & Kue,
762829,356,ASPPOBA Bolu Munyes 12 pcs,ASPPOBA,,https://c.alfagift.id/product/1/1_A7628290001012_20240515144318054_base.jpg,Makanan,"Roti, Selai, & Sereal",Roti & Kue,
797169,357,ASPRO Bold Rokok 20 Batang,ASPRO,,https://c.alfagift.id/product/1/1_A7971690002167_20230703140905117_base.jpg,Lifestyle,Rokok & Korek,,
797170,358,ASPRO International Rokok 16 Batang,ASPRO,,https://c.alfagift.id/product/1/1_A7971700002167_20230703141323874_base.jpg,Lifestyle,Rokok & Korek,,
25394,359,ASTOR Wafer Stick Double Chocolate 150 g,ASTOR,,https://c.alfagift.id/product/1/1_A10210006680_20200913204643079_base.jpg,Makanan,Makanan Ringan,Wafer & Snackbar,
737655,360,ASTOR Wafer Stick Double Chocolate 40 g,ASTOR,,https://c.alfagift.id/product/1/1_A7376550001001_20210401113458740_base.jpg,Makanan,Makanan Ringan,Wafer & Snackbar,
774712,361,Pear Century Pack 2 pcs,ATP Fruit,,https://c.alfagift.id/product/1/1_A7747120002167_20220314170654011_base.jpg,Produk Segar & Beku,Makanan Segar,Buah-Buahan,
56286,362,Attack Plus Softener Deterjen Cair 750 ml,Attack,"alfacart, attack easy liquid, attack clean maximizer, kao attack easy, attack detergent, attack plus softener, attack liquid detergent",https://c.alfagift.id/product/1/A07220042383_A07220042383_20231026170435131_base.jpg,Kebutuhan Rumah,Perawatan & Pembersih,Perawatan & Pembersih Kain,Deterjen
53843,363,Attack Jaz1 Deterjen Bubuk Semerbak Cinta 800 g,Attack,"alfacart, attack easy liquid, attack clean maximizer, kao attack easy, attack detergent, attack plus softener, attack liquid detergent",https://c.alfagift.id/product/1/1_A07220042359_20240314161636204_base.jpg,Kebutuhan Rumah,Perawatan & Pembersih,Perawatan & Pembersih Kain,Deterjen
766037,364,Attack Jaz1 Deterjen Cair Semerbak Cinta 700 g,Attack,"alfacart, attack easy liquid, attack clean maximizer, kao attack easy, attack detergent, attack plus softener, attack liquid detergent",https://c.alfagift.id/product/1/1_A7660370001014_20240314162017952_base.jpg,Kebutuhan Rumah,Perawatan & Pembersih,Perawatan & Pembersih Kain,Deterjen
53902,365,Attack Plus Softener Deterjen Bubuk 750 g,Attack,"alfacart, attack easy liquid, attack clean maximizer, kao attack easy, attack detergent, attack plus softener, attack liquid detergent",https://c.alfagift.id/product/1/1_A07220042363_20240313104758448_base.jpg,Kebutuhan Rumah,Perawatan & Pembersih,Perawatan & Pembersih Kain,Deterjen
766038,366,Attack Jaz1 Deterjen Cair Pesona Segar 700 g,Attack,"alfacart, attack easy liquid, attack clean maximizer, kao attack easy, attack detergent, attack plus softener, attack liquid detergent",https://c.alfagift.id/product/1/1_A7660380000943_20240314162029704_base.jpg,Kebutuhan Rumah,Perawatan & Pembersih,Perawatan & Pembersih Kain,Deterjen
53844,367,Attack Jaz1 Deterjen Bubuk Pesona Segar 800 g,Attack,"alfacart, attack easy liquid, attack clean maximizer, kao attack easy, attack detergent, attack plus softener, attack liquid detergent",https://c.alfagift.id/product/1/1_A07220042360_20240313105012317_base.jpg,Kebutuhan Rumah,Perawatan & Pembersih,Perawatan & Pembersih Kain,Deterjen
766900,368,Attack Batik Care Deterjen Cair 400 ml,Attack,"alfacart, attack easy liquid, attack clean maximizer, kao attack easy, attack detergent, attack plus softener, attack liquid detergent",https://c.alfagift.id/product/1/1_A7669000000943_20231026113147751_base.jpg,Kebutuhan Rumah,Perawatan & Pembersih,Perawatan & Pembersih Kain,Deterjen
794780,369,Attack Sensor Matic Deterjen Cair 1.2 L,Attack,"alfacart, attack easy liquid, attack clean maximizer, kao attack easy, attack detergent, attack plus softener, attack liquid detergent",https://c.alfagift.id/product/1/1_A7947800002167_20240124091353323_base.jpg,Kebutuhan Rumah,Perawatan & Pembersih,Perawatan & Pembersih Kain,Deterjen
766902,370,Attack Plus Softener Matic Deterjen Cair 1.2 L,Attack,"alfacart, attack easy liquid, attack clean maximizer, kao attack easy, attack detergent, attack plus softener, attack liquid detergent",https://c.alfagift.id/product/1/A7669020000943_A7669020000943_20231026170435154_base.jpg,Kebutuhan Rumah,Perawatan & Pembersih,Perawatan & Pembersih Kain,Deterjen
679453,371,Attack Jaz1 Deterjen Bubuk Pesona Segar 1.6 Kg,Attack,"alfacart, attack easy liquid, attack clean maximizer, kao attack easy, attack detergent, attack plus softener, attack liquid detergent",https://c.alfagift.id/product/1/1_A6794530000943_20240314161620569_base.jpg,Kebutuhan Rumah,Perawatan & Pembersih,Perawatan & Pembersih Kain,Deterjen
797737,372,Attack Jaz1 Deterjen Bubuk + Softener Rose Berry 1.4 kg + 100 g,Attack,"alfacart, attack easy liquid, attack clean maximizer, kao attack easy, attack detergent, attack plus softener, attack liquid detergent",https://c.alfagift.id/product/1/A7977370002167_A7977370002167_20231026170436177_base.jpg,Kebutuhan Rumah,Perawatan & Pembersih,Perawatan & Pembersih Kain,Deterjen
630012,373,Attack Jaz1 Deterjen Bubuk Semerbak Cinta 1.6 Kg,Attack,"alfacart, attack easy liquid, attack clean maximizer, kao attack easy, attack detergent, attack plus softener, attack liquid detergent",https://c.alfagift.id/product/1/1_A07220042589_20240314161651006_base.jpg,Kebutuhan Rumah,Perawatan & Pembersih,Perawatan & Pembersih Kain,
766901,374,Attack Hygiene Protection Deterjen Cair Matic 1.2 L,Attack,"alfacart, attack easy liquid, attack clean maximizer, kao attack easy, attack detergent, attack plus softener, attack liquid detergent",https://c.alfagift.id/product/1/A7669010000943_A7669010000943_20231026170435160_base.jpg,Kebutuhan Rumah,Perawatan & Pembersih,Perawatan & Pembersih Kain,Deterjen
54035,375,Attack Easy Deterjen Cair Sparkling Blooming 750 ml,Attack,"alfacart, attack easy liquid, attack clean maximizer, kao attack easy, attack detergent, attack plus softener, attack liquid detergent",https://c.alfagift.id/product/1/1_A07220042365_20231026113044625_base.jpg,Kebutuhan Rumah,Perawatan & Pembersih,Perawatan & Pembersih Kain,
765425,376,AULIA Snack Keripik Tusuk Gigi 150 g,AULIA Snack,,https://c.alfagift.id/product/1/1_A7634170001001_20210308222837239_base.jpg,Makanan,Makanan Ringan,Keripik & Kerupuk,
791834,377,Autan Lotion Anti Nyamuk Jeruk dan Lemon 50 ml,Autan,"jual, beli, alfacart. alfamart, autan spray, autan baby, autan kids, autan sachet",https://c.alfagift.id/product/1/A7918340002167_A7918340002167_20230726150431045_base.jpg,Kebutuhan Kesehatan,Obat-Obatan,,
12744,378,Autan Lotion Anti Nyamuk Floral & Protect 50 ml,Autan,"jual, beli, alfacart. alfamart, autan spray, autan baby, autan kids, autan sachet",https://c.alfagift.id/product/1/1_A18770000701_20240212135415530_base.jpg,Kebutuhan Kesehatan,Obat-Obatan,Lotion Anti Nyamuk,
806506,379,Autan Refresh Spritz Spray Anti Nyamuk 100 ml,Autan,"jual, beli, alfacart. alfamart, autan spray, autan baby, autan kids, autan sachet",https://c.alfagift.id/product/1/1_A8065060002167_20240212141443517_base.jpg,Kebutuhan Kesehatan,Obat-Obatan,Lotion Anti Nyamuk,
750612,380,Autan Lotion Anti Nyamuk Sakura 50 ml,Autan,"jual, beli, alfacart. alfamart, autan spray, autan baby, autan kids, autan sachet",https://c.alfagift.id/product/1/A7506120001008_A7506120001008_20230726150431028_base.jpg,Kebutuhan Kesehatan,Obat-Obatan,,
779709,381,Aveeno Baby Soothing Relief Moisture Cream 140 g,Aveeno,,https://c.alfagift.id/product/1/1_A7797090002167_20230719165900717_base.jpg,"Kebutuhan Ibu, Bayi, & Anak",Perlengkapan Mandi & Perawatan Anak,Minyak & Pelembab Anak,
779712,382,Aveeno Shooting & Calming Moisturizing Lotion 354 ml,Aveeno,,https://c.alfagift.id/product/1/1_A7797120002167_20230719165643517_base.jpg,Personal Care,Perawatan Tubuh,Pelembab,
779707,383,Aveeno Baby Daily Moisture Lotion 227 g,Aveeno,,https://c.alfagift.id/product/1/1_A7797070002167_20230719165519544_base.jpg,"Kebutuhan Ibu, Bayi, & Anak",Perlengkapan Mandi & Perawatan Anak,Minyak & Pelembab Anak,
779710,384,Aveeno Daily Moisturizing Lotion 354 ml,Aveeno,,https://c.alfagift.id/product/1/1_A7797100002167_20230719170014854_base.jpg,Personal Care,Perawatan Tubuh,Pelembab,
792287,385,Aveeno Skin Relief Sabun Mandi Cair 354 ml,Aveeno,,https://c.alfagift.id/product/1/1_A7922870002167_20230718151436209_base.jpg,Personal Care,Perawatan Tubuh,Sabun Mandi,
779711,386,AVEENO Skin Relief Moisturizing Lotion 354 ml,Aveeno,,https://c.alfagift.id/product/1/1_A7797110002167_20230719170149102_base.jpg,Personal Care,Perawatan Tubuh,Pelembab,
792286,387,Aveeno Daily Moisturizing Sabun Mandi Cair 354 ml,Aveeno,,https://c.alfagift.id/product/1/1_A7922860002167_20230718151301154_base.jpg,Personal Care,Perawatan Tubuh,Sabun Mandi,
792288,388,Aveeno Soothing & Calming Sabun Mandi Cair 354 ml,Aveeno,,https://c.alfagift.id/product/1/1_A7922880002167_20230718151346015_base.jpg,Personal Care,Perawatan Tubuh,Sabun Mandi,
770955,389,AXE Deodorant Bodyspray Black 135 ml,AXE,"axe parfum, harga parfum axe, axe eau de toilette, deodorant axe, parfum axe black, harga axe black, parfum axe gold, harga parfum pria, harga parfum axe chocolate",https://c.alfagift.id/product/1/1_A7709550002167_20211012134208780_base.jpg,Personal Care,Perawatan Tubuh,Deodoran,
793387,390,AXE Parfum Saku Black 17 ml,AXE,"axe parfum, harga parfum axe, axe eau de toilette, deodorant axe, parfum axe black, harga axe black, parfum axe gold, harga parfum pria, harga parfum axe chocolate",https://c.alfagift.id/product/1/1_A7933870002167_20230329110737281_base.jpg,Personal Care,Parfum & Cologne,,
770956,391,AXE Antiperspirant Deodorant Ice Chill 135 ml,AXE,"axe parfum, harga parfum axe, axe eau de toilette, deodorant axe, parfum axe black, harga axe black, parfum axe gold, harga parfum pria, harga parfum axe chocolate",https://c.alfagift.id/product/1/1_A7709560002167_20240415161939835_base.jpg,Personal Care,Perawatan Tubuh,Deodoran,
770953,392,AXE Antiperspirant Deodorant Bodyspray Dark Temptation 135 ml,AXE,"axe parfum, harga parfum axe, axe eau de toilette, deodorant axe, parfum axe black, harga axe black, parfum axe gold, harga parfum pria, harga parfum axe chocolate",https://c.alfagift.id/product/1/1_A7709530002167_20240415170218140_base.jpg,Personal Care,Perawatan Tubuh,Deodoran,
761555,393,AXE Parfum Saku Deodorant Dark Temptation 17 ml,AXE,"axe parfum, harga parfum axe, axe eau de toilette, deodorant axe, parfum axe black, harga axe black, parfum axe gold, harga parfum pria, harga parfum axe chocolate",https://c.alfagift.id/product/1/1_A7615550001001_20240415165911006_base.jpg,Personal Care,Parfum & Cologne,,
754914,394,Ayam Snack Kacang Telor 135 g,AYAM,,https://c.alfagift.id/product/1/1_A7549140001001_20201028104651453_base.jpg,Makanan,Makanan Ringan,Kacang & Kuaci,
783888,395,Azarine Cleansing Foam Acne Gentle 60 ml ,azarine,"Jual, Beli, azarine, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/A7838880002167_A7838880002167_20221005091449543_base.jpg,Personal Care,Perawatan Wajah,Pembersih Wajah,
807793,396,Azarine Moisturizer Pure Radiance Barrier Moisturizer 30 g,azarine,"Jual, Beli, azarine, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A8077930002167_20240227103120795_base.jpg,Personal Care,Perawatan Wajah,Pelembab & Serum Wajah,
783887,397,Azarine Sunscreen Wajah Gel SPF 45 PA ++++ 30 ml ,azarine,"Jual, Beli, azarine, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/A7838870002167_A7838870002167_20221005091449540_base.jpg,Personal Care,Perawatan Wajah,Pelembab & Serum Wajah,
799226,398,Azarine Calm My Acne Sunscreen Moisturiser Wajah SPF 35 PA+++ 40 g,azarine,"Jual, Beli, azarine, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7992260002167_20230822104348404_base.jpg,Personal Care,Perawatan Wajah,Pelembab & Serum Wajah,
807128,399,Azarine Hydra Cool Ceraspray Sunscreen Wajah SPF 50 PA +++ 50 ml,azarine,"Jual, Beli, azarine, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A8071280002167_20240228092425610_base.jpg,Personal Care,Perawatan Wajah,Pelembab & Serum Wajah,
790056,400,Azarine Hydramax C Sunscreen Wajah SPF 50 PA ++++ 40 ml,azarine,"Jual, Beli, azarine, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7900560002167_20230718152239322_base.jpg,Personal Care,Perawatan Wajah,Pelembab & Serum Wajah,
790060,401,Azarine Acne Spot Serum Obat Jerawat 20 ml,azarine,"Jual, Beli, azarine, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7900600002167_20230718152011162_base.jpg,Personal Care,Perawatan Wajah,Pelembab & Serum Wajah,
790063,402,Azarine Retinol Smooth Glowing Serum 20 ml,azarine,"Jual, Beli, azarine, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7900630002167_20230718152104997_base.jpg,Personal Care,Perawatan Wajah,Pelembab & Serum Wajah,
790055,403,Azarine BT21 Bodyguard Moisturiser Sunscreen Serum Badan Sun O'Clock 100 ml,azarine,"Jual, Beli, azarine, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7900550002167_20230721193141960_base.png,Personal Care,Perawatan Tubuh,Pelembab,
790054,404,Azarine BT21 Bodyguard Moisturiser Sunscreen Serum Tubuh Young & Free 100 ml,azarine,"Jual, Beli, azarine, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7900540002167_20230718153549692_base.jpg,Personal Care,Perawatan Tubuh,Pelembab,
790061,405,Azarine AHA-BHA-PHA Peeling Serum 20 ml ,azarine,"Jual, Beli, azarine, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7900610002167_20230718153919978_base.jpg,Personal Care,Perawatan Wajah,Pelembab & Serum Wajah,
790059,406,Azarine Xpress Micellar Oil Water 90 ml,azarine,"Jual, Beli, azarine, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7900590002167_20230718153739700_base.jpg,Personal Care,Perawatan Wajah,Pembersih Wajah,
790058,407,Azarine Toner Wajah Daily Beginner Exfoliating 90 ml,azarine,"Jual, Beli, azarine, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7900580002167_20230718152445731_base.jpg,Personal Care,Perawatan Wajah,Pembersih Wajah,
790062,408,Azarine Radiant Luminous Serum 20 ml ,azarine,"Jual, Beli, azarine, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7900620002167_20230718153957103_base.jpg,Personal Care,Perawatan Wajah,Pelembab & Serum Wajah,
790052,409,Azarine BT21 Bodyguard Moisturiser Sunscreen Serum Tubuh Sunproof Monster 100 ml ,azarine,"Jual, Beli, azarine, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7900520002167_20230718152316625_base.jpg,Personal Care,Perawatan Tubuh,Pelembab,
790051,410,Azarine Moist Bright 40 g,azarine,"Jual, Beli, azarine, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7900510002167_20230718153639464_base.jpg,Personal Care,Perawatan Wajah,Pembersih Wajah,
790053,411,Azarine BT21 Bodyguard Moisturizer Sunscreen Serum Tubuh Sweet Treats Baby 100ml,azarine,"Jual, Beli, azarine, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7900530002167_20230718152413173_base.jpg,Personal Care,Perawatan Tubuh,Pelembab,
790057,412,Azarine Toner Wajah Multi Acid Glowing 90 ml,azarine,"Jual, Beli, azarine, Harga, Diskon, Harga, Diskon, Promo, Alfacart",https://c.alfagift.id/product/1/1_A7900570002167_20230718153513888_base.jpg,Personal Care,Perawatan Wajah,Pelembab & Serum Wajah,
